timestamp,product_id,product_name,category,price,currency,amount
2025-11-28T22:07:38Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,10
2025-11-28T22:08:31Z,PROD007,Desk Lamp,Office,19.99,EUR,7
2025-11-28T22:09:42Z,PROD008,Notebook A5,Stationery,3.82,GBP,4
2025-11-28T22:10:38Z,PROD004,Laptop Stand,Office,5758.0,JPY,5
2025-11-28T22:11:25Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,1
2025-11-28T22:11:49Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,3
2025-11-28T22:13:03Z,PROD004,Laptop Stand,Office,29.66,GBP,6
2025-11-28T22:13:43Z,PROD007,Desk Lamp,Office,21.99,USD,4
2025-11-28T22:15:05Z,PROD008,Notebook A5,Stationery,4.95,USD,9
2025-11-28T22:16:17Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,1
2025-11-28T22:17:39Z,PROD002,USB-C Cable,Accessories,1648.0,JPY,7
2025-11-28T22:18:46Z,PROD003,Mechanical Keyboard,Electronics,76.08,GBP,5
2025-11-28T22:20:02Z,PROD003,Mechanical Keyboard,Electronics,89.5,EUR,4
2025-11-28T22:20:13Z,PROD004,Laptop Stand,Office,38.39,USD,9
2025-11-28T22:20:35Z,PROD007,Desk Lamp,Office,16.99,GBP,3
2025-11-28T22:20:55Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,10
2025-11-28T22:21:40Z,PROD009,Ballpoint Pen Set,Stationery,6.99,EUR,3
2025-11-28T22:22:56Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,5
2025-11-28T22:23:38Z,PROD008,Notebook A5,Stationery,3.82,GBP,6
2025-11-28T22:24:17Z,PROD005,Webcam HD,Electronics,50.91,GBP,2
2025-11-28T22:25:14Z,PROD008,Notebook A5,Stationery,3.82,GBP,8
2025-11-28T22:26:29Z,PROD006,Gaming Headset,Electronics,13035.0,JPY,7
2025-11-28T22:26:49Z,PROD003,Mechanical Keyboard,Electronics,98.45,USD,2
2025-11-28T22:27:47Z,PROD010,USB Hub 4-Port,Accessories,14.99,EUR,10
2025-11-28T22:29:01Z,PROD007,Desk Lamp,Office,19.99,EUR,1
2025-11-28T22:30:17Z,PROD009,Ballpoint Pen Set,Stationery,7.69,USD,10
2025-11-28T22:30:45Z,PROD007,Desk Lamp,Office,3298.0,JPY,1
2025-11-28T22:31:50Z,PROD004,Laptop Stand,Office,34.9,EUR,10
2025-11-28T22:32:59Z,PROD002,USB-C Cable,Accessories,10.99,USD,9
2025-11-28T22:33:35Z,PROD003,Mechanical Keyboard,Electronics,76.08,GBP,2
2025-11-28T22:34:39Z,PROD010,USB Hub 4-Port,Accessories,16.49,USD,10
2025-11-28T22:35:17Z,PROD008,Notebook A5,Stationery,3.82,GBP,10
2025-11-28T22:35:37Z,PROD001,Wireless Mouse,Electronics,27.49,USD,5
2025-11-28T22:36:08Z,PROD003,Mechanical Keyboard,Electronics,89.5,EUR,7
2025-11-28T22:36:37Z,PROD004,Laptop Stand,Office,38.39,USD,3
2025-11-28T22:36:48Z,PROD001,Wireless Mouse,Electronics,21.24,GBP,9
2025-11-28T22:37:04Z,PROD002,USB-C Cable,Accessories,8.49,GBP,8
2025-11-28T22:37:46Z,PROD004,Laptop Stand,Office,29.66,GBP,9
2025-11-28T22:38:25Z,PROD004,Laptop Stand,Office,38.39,USD,8
2025-11-28T22:38:37Z,PROD009,Ballpoint Pen Set,Stationery,5.94,GBP,1
